age,educ,competition,lrscale,country,sex,secular,emancipative
23,7,2,6,528. Netherlands,2. Female,.400833,.633843
60,2,5,6,528. Netherlands,2. Female,.650833,.695128
72,4,5,2,528. Netherlands,2. Female,.415,.619815
27,8,2,6,528. Netherlands,2. Female,.525833,.844491
77,University level,7,2,528. Netherlands,1. Male,.581667,.6699079999999999
27,3,3,8,528. Netherlands,2. Female,.195781,.31875
64,University level,3,6,528. Netherlands,1. Male,.511389,.50037
25,8,4,9,528. Netherlands,2. Female,.179167,.618982
77,8,3,6,528. Netherlands,1. Male,.151389,.443333
62,4,4,7,528. Netherlands,2. Female,.137778,.522037
46,8,5,4,528. Netherlands,1. Male,.386667,.729167
61,University level,5,5,528. Netherlands,1. Male,.5675,.888889
23,5,3,4,528. Netherlands,2. Female,.6375,.665278
66,4,3,6,528. Netherlands,2. Female,.508318,.578945
42,5,9,8,528. Netherlands,1. Male,.261945,.411125
62,7,8,8,528. Netherlands,1. Male,.525833,.614067
40,8,7,7,528. Netherlands,2. Female,.3084,.483445
76,8,4,7,528. Netherlands,1. Male,.386111,.6743980000000001
88,5,5,3,528. Netherlands,1. Male,.468717,.496157
58,4,7,6,528. Netherlands,2. Female,.124445,.6587499999999999
21,University level,2,9,528. Netherlands,1. Male,.415,.742084
49,5,6,7,528. Netherlands,1. Male,.368667,.1524
49,5,7,4,528. Netherlands,2. Female,.3875,.62963
41,5,4,5,528. Netherlands,2. Female,.443056,.554167
74,5,5,7,528. Netherlands,1. Male,.275833,.575278
49,7,4,7,528. Netherlands,1. Male,.5705,.443333
68,8,6,2,528. Netherlands,2. Female,.493385,.8463889999999999
43,5,3,8,528. Netherlands,2. Female,.261945,.686528
52,3,7,6,528. Netherlands,1. Male,.665,.581806
66,4,6,6,528. Netherlands,2. Female,.261945,.600463
75,4,5,6,528. Netherlands,1. Male,.178889,.52162
81,7,7,3,528. Netherlands,2. Female,.777524,.818056
52,7,competition is harmful,2,528. Netherlands,1. Male,.443056,.758426
32,8,competition is good,6,528. Netherlands,1. Male,.372778,.5340279999999999
29,University level,6,8,528. Netherlands,1. Male,.206945,.453209
55,University level,4,4,528. Netherlands,1. Male,.373333,.857963
76,5,5,6,528. Netherlands,2. Female,.233889,.441019
44,5,2,4,528. Netherlands,1. Male,.7208329999999999,.412037
66,5,competition is good,8,528. Netherlands,1. Male,.498333,.765371
88,4,3,8,528. Netherlands,1. Male,.720834,.66338
43,5,4,7,528. Netherlands,1. Male,.235,.541111
30,8,2,8,528. Netherlands,1. Male,.470833,.53551
59,8,7,5,528. Netherlands,2. Female,.345,.4425
69,8,5,6,528. Netherlands,1. Male,.248333,.63463
47,7,3,7,528. Netherlands,2. Female,.207778,.589306
62,3,4,6,528. Netherlands,1. Male,.36,.538241
50,8,2,8,528. Netherlands,1. Male,.429167,.650046
54,4,4,3,528. Netherlands,2. Female,.539722,.8356479999999999
70,4,8,7,528. Netherlands,2. Female,.342804,.18625
58,8,5,7,528. Netherlands,2. Female,.440304,.672084
47,5,4,7,528. Netherlands,2. Female,.206667,.688704
34,University level,4,6,528. Netherlands,2. Female,.498333,.668565
60,5,7,7,528. Netherlands,2. Female,.414722,.491528
68,4,8,6,528. Netherlands,1. Male,.372778,.512361
66,8,6,3,528. Netherlands,2. Female,.525833,.850741
50,6,3,6,528. Netherlands,2. Female,.665278,.6118980000000001
22,5,5,4,528. Netherlands,2. Female,.529242,.822963
57,University level,4,3,528. Netherlands,1. Male,.497778,.944445
52,6,6,5,528. Netherlands,2. Female,.415833,.65225
52,7,5,3,528. Netherlands,1. Male,.498333,.638334
50,5,4,7,528. Netherlands,2. Female,.511945,.575834
71,5,competition is harmful,2,528. Netherlands,2. Female,.331667,.547917
64,8,8,left,528. Netherlands,1. Male,.443333,.874167
64,5,2,6,528. Netherlands,1. Male,.386667,.524352
62,4,8,7,528. Netherlands,1. Male,.290278,.27625
68,4,5,5,528. Netherlands,1. Male,.151389,.522194
44,4,3,4,528. Netherlands,1. Male,.485,.408195
48,8,8,8,528. Netherlands,1. Male,.471945,.5675
42,8,8,7,528. Netherlands,2. Female,.483889,.624583
58,6,6,7,528. Netherlands,2. Female,.261667,.693333
33,5,4,6,528. Netherlands,2. Female,.358889,.6124540000000001
83,8,5,8,528. Netherlands,2. Female,.387222,.817871
67,5,2,4,528. Netherlands,1. Male,.220833,.503102
71,8,7,9,528. Netherlands,2. Female,.1375,.271051
52,7,4,7,528. Netherlands,1. Male,.525833,.627685
52,8,3,7,528. Netherlands,2. Female,.415,.747685
41,7,6,8,528. Netherlands,2. Female,.151389,.311666
25,8,6,7,528. Netherlands,2. Female,.40525,.638889
67,8,7,3,528. Netherlands,1. Male,.705278,.791667
49,6,6,4,528. Netherlands,1. Male,.496629,.687083
75,4,4,8,528. Netherlands,1. Male,.138333,.312632
18,8,6,3,528. Netherlands,2. Female,.163439,.455944
44,6,competition is good,left,528. Netherlands,1. Male,.388333,.520833
64,University level,4,4,528. Netherlands,2. Female,.470833,.770278
19,7,competition is harmful,2,528. Netherlands,2. Female,.471667,.874167
63,3,7,8,528. Netherlands,2. Female,.525833,.723426
80,7,5,5,528. Netherlands,1. Male,.512638,.492246
43,6,4,8,528. Netherlands,1. Male,.415,.546296
61,University level,6,3,528. Netherlands,1. Male,.3325,.777778
59,8,5,7,528. Netherlands,2. Female,.368889,.563982
36,5,5,7,528. Netherlands,1. Male,.470833,.452593
70,8,4,7,528. Netherlands,1. Male,.457778,.54588
61,8,5,2,528. Netherlands,1. Male,.386667,.915556
25,8,2,right,528. Netherlands,1. Male,.192778,.466621
20,6,7,3,528. Netherlands,2. Female,.5675,.568472
54,8,7,3,528. Netherlands,2. Female,.45758,.863796
45,8,5,5,528. Netherlands,2. Female,.498333,.804722
29,No formal education,7,7,528. Netherlands,2. Female,.761111,.511945
60,8,5,5,528. Netherlands,1. Male,.525834,.595695
57,8,7,3,528. Netherlands,1. Male,.359722,.63463
50,2,competition is good,2,528. Netherlands,1. Male,.5275,.644722
45,University level,5,4,528. Netherlands,2. Female,.498333,.536482
81,8,4,8,528. Netherlands,2. Female,.373333,.5270049999999999
45,University level,6,4,528. Netherlands,1. Male,.580833,.817611
65,2,4,6,528. Netherlands,2. Female,.557667,.671667
79,4,2,8,528. Netherlands,2. Female,.678334,.530093
51,6,5,5,528. Netherlands,2. Female,.289167,.519306
73,8,6,4,528. Netherlands,1. Male,.192778,.400944
69,4,5,7,528. Netherlands,2. Female,.4425,.91625
57,4,2,8,528. Netherlands,2. Female,.178889,.217444
62,4,3,4,528. Netherlands,1. Male,.595,.755833
23,5,competition is good,8,528. Netherlands,1. Male,.401944,.508009
62,3,6,4,528. Netherlands,2. Female,.580834,.775834
45,5,9,5,528. Netherlands,2. Female,.345278,.608796
69,8,2,7,528. Netherlands,1. Male,.6925,.464306
66,6,3,8,528. Netherlands,2. Female,.261389,.804584
62,4,6,5,528. Netherlands,2. Female,.248333,.622269
64,4,7,6,528. Netherlands,2. Female,.303056,.751898
47,4,4,6,528. Netherlands,1. Male,.359722,.546667
72,3,2,6,528. Netherlands,2. Female,.423135,.425695
45,8,4,5,528. Netherlands,2. Female,.192778,.549074
47,8,5,4,528. Netherlands,2. Female,.3875,.880833
43,5,7,6,528. Netherlands,1. Male,.525833,.617639
85,8,7,7,528. Netherlands,1. Male,.415833,.5625
45,5,6,6,528. Netherlands,2. Female,.294698,.5675
46,8,4,5,528. Netherlands,2. Female,.161517,.240185
76,6,7,4,528. Netherlands,1. Male,.206667,.813704
43,5,8,8,528. Netherlands,1. Male,.705757,.364949
33,6,3,7,528. Netherlands,2. Female,.4425,.505833
51,6,6,2,528. Netherlands,2. Female,.415,.844491
34,8,4,4,528. Netherlands,2. Female,.509151,.8463889999999999
68,University level,4,7,528. Netherlands,1. Male,.5675,.639954
44,University level,7,5,528. Netherlands,2. Female,.539167,.762917
74,3,competition is good,5,528. Netherlands,2. Female,.220278,.627685
73,6,6,6,528. Netherlands,2. Female,.392025,.714861
68,3,8,2,528. Netherlands,2. Female,.415278,.916667
53,8,4,5,528. Netherlands,2. Female,.304167,.60375
72,3,competition is good,7,528. Netherlands,2. Female,.344445,.567917
73,5,4,7,528. Netherlands,1. Male,.345278,.5450469999999999
30,University level,4,4,528. Netherlands,2. Female,.289167,.7106479999999999
81,2,3,5,528. Netherlands,1. Male,.665,.290833
47,8,3,4,528. Netherlands,1. Male,.415,.609584
61,8,2,5,528. Netherlands,2. Female,.44438,.663969
59,8,6,6,528. Netherlands,2. Female,.483611,.658195
32,University level,3,8,528. Netherlands,2. Female,.4425,.592037
51,6,6,8,528. Netherlands,2. Female,.509192,.761158
70,4,3,8,528. Netherlands,1. Male,.287857,.770417
59,6,6,5,528. Netherlands,2. Female,.301415,.578148
53,8,5,7,528. Netherlands,2. Female,.494984,.587546
62,5,7,4,528. Netherlands,1. Male,.68008,.769722
56,5,2,6,528. Netherlands,2. Female,.441667,.562222
78,8,6,7,528. Netherlands,1. Male,.276389,.542454
42,6,3,5,528. Netherlands,2. Female,.636667,.588852
62,8,5,6,528. Netherlands,2. Female,.344445,.736482
71,8,7,8,528. Netherlands,1. Male,.305,.457935
60,University level,4,3,528. Netherlands,2. Female,.553611,.9575
24,8,8,5,528. Netherlands,2. Female,.321083,.700834
60,4,5,6,528. Netherlands,2. Female,.331944,.735528
80,8,2,9,528. Netherlands,1. Male,.498333,.607824
61,2,7,7,528. Netherlands,1. Male,.151389,.187005
27,5,7,9,528. Netherlands,2. Female,.628587,.705602
64,7,3,7,528. Netherlands,1. Male,.276389,.554907
53,University level,4,6,528. Netherlands,2. Female,.414445,.758704
69,6,5,6,528. Netherlands,1. Male,.5631699999999999,.797867
58,5,4,5,528. Netherlands,1. Male,.553333,.170324
37,University level,4,7,528. Netherlands,2. Female,.26467,.480371
62,University level,5,4,528. Netherlands,1. Male,.415,.860556
19,5,7,7,528. Netherlands,1. Male,.7211109999999999,.521898
66,5,4,5,528. Netherlands,1. Male,.47,.500787
60,5,5,7,528. Netherlands,2. Female,.178889,.367222
46,6,4,7,528. Netherlands,1. Male,.470833,.820926
31,3,5,right,528. Netherlands,2. Female,.206389,.179306
27,5,5,3,528. Netherlands,1. Male,.401667,.735
50,5,5,6,528. Netherlands,2. Female,.1375,.479537
38,University level,4,7,528. Netherlands,2. Female,.483334,.662963
56,3,4,9,528. Netherlands,2. Female,.511944,.348009
78,4,5,3,528. Netherlands,2. Female,.526667,.643889
61,8,4,2,528. Netherlands,2. Female,.609167,.897732
39,5,5,4,528. Netherlands,2. Female,.6375,.700834
79,5,7,7,528. Netherlands,1. Male,.539445,.325278
60,8,4,3,528. Netherlands,1. Male,.539722,.7211109999999999
57,5,4,8,528. Netherlands,1. Male,.178889,.431343
72,7,2,7,528. Netherlands,2. Female,.415,.751898
32,University level,7,8,528. Netherlands,1. Male,.415,.531713
52,7,4,3,528. Netherlands,2. Female,.552778,.67088
62,5,8,3,528. Netherlands,1. Male,.179167,.42713
67,5,2,8,528. Netherlands,1. Male,.36,.653917
41,5,4,3,528. Netherlands,2. Female,.74619,.7075
56,5,4,8,528. Netherlands,1. Male,.4425,.343935
62,8,4,7,528. Netherlands,2. Female,.29,.556343
72,5,3,8,528. Netherlands,1. Male,.363555,.417334
76,7,7,8,528. Netherlands,1. Male,.289445,.609584
59,3,5,5,528. Netherlands,1. Male,.400556,.32558
71,4,4,7,528. Netherlands,2. Female,.540278,.551248
50,6,4,8,528. Netherlands,2. Female,.318056,.561945
57,8,5,3,528. Netherlands,2. Female,.443333,.719908
36,5,8,2,528. Netherlands,1. Male,.289445,.748472
37,5,4,7,528. Netherlands,2. Female,.218082,.59004
58,8,8,8,528. Netherlands,2. Female,.359167,.56287
85,8,6,2,528. Netherlands,2. Female,.206667,.87963
67,4,competition is good,5,528. Netherlands,2. Female,.233889,.450278
66,4,5,left,528. Netherlands,1. Male,.4425,.711667
59,8,5,7,528. Netherlands,2. Female,.553333,.75926
35,8,4,8,528. Netherlands,2. Female,.54,.793148
19,7,6,5,528. Netherlands,2. Female,.428611,.594491
18,4,5,7,528. Netherlands,1. Male,.262222,.437083
69,3,5,3,528. Netherlands,1. Male,.4425,.822546
59,8,6,5,528. Netherlands,2. Female,.597398,.728096
64,3,competition is good,8,528. Netherlands,1. Male,.25,.496852
46,3,4,4,528. Netherlands,1. Male,.36,.604167
20,5,3,8,528. Netherlands,1. Male,.388333,.763334
61,3,5,left,528. Netherlands,2. Female,.206945,.5963889999999999
52,6,7,8,528. Netherlands,2. Female,.595278,.77463
80,4,2,8,528. Netherlands,1. Male,.428056,.563565
55,5,3,7,528. Netherlands,2. Female,.220278,.618426
89,8,5,6,528. Netherlands,2. Female,.411971,.532778
67,5,7,5,528. Netherlands,1. Male,.344445,.477639
57,5,2,4,528. Netherlands,1. Male,.442222,.734584
51,8,4,3,528. Netherlands,2. Female,.636667,.825278
63,4,2,7,528. Netherlands,2. Female,.275833,.670463
27,5,9,6,528. Netherlands,2. Female,.429444,.7212499999999999
60,University level,competition is harmful,4,528. Netherlands,2. Female,.595556,.806361
45,5,competition is good,right,528. Netherlands,1. Male,.428334,.436666
62,3,6,6,528. Netherlands,2. Female,.178889,.522176
72,3,2,left,528. Netherlands,1. Male,.62508,.421453
40,5,7,6,528. Netherlands,1. Male,.373611,.644445
25,8,4,7,528. Netherlands,1. Male,.54,.676713
74,6,3,8,528. Netherlands,2. Female,.373333,.797083
61,4,3,3,528. Netherlands,1. Male,.3875,.664722
61,3,7,7,528. Netherlands,2. Female,.430154,.630417
30,5,7,8,528. Netherlands,1. Male,.640539,.601637
50,5,8,6,528. Netherlands,2. Female,.209123,.6587499999999999
53,3,7,7,528. Netherlands,2. Female,.401111,.382
72,5,5,8,528. Netherlands,1. Male,.456111,.60375
60,4,3,6,528. Netherlands,1. Male,.443333,.676297
58,5,3,5,528. Netherlands,2. Female,.262222,.584815
63,4,competition is good,6,528. Netherlands,1. Male,.5966669999999999,.395416
39,8,5,7,528. Netherlands,1. Male,.498333,.680139
34,8,4,5,528. Netherlands,2. Female,.234167,.55213
58,5,8,left,528. Netherlands,2. Female,.328917,.727838
43,8,4,3,528. Netherlands,2. Female,.539722,.783334
38,5,6,8,528. Netherlands,2. Female,.499167,.488796
41,5,competition is harmful,6,528. Netherlands,2. Female,.570918,.533811
39,5,6,5,528. Netherlands,1. Male,.397762,.421949
51,4,5,7,528. Netherlands,2. Female,.484167,.757732
69,5,8,7,528. Netherlands,1. Male,.247778,.242361
54,8,3,4,528. Netherlands,2. Female,.665,.607824
70,5,4,9,528. Netherlands,2. Female,.3175,.514259
67,8,5,5,528. Netherlands,1. Male,.3875,.313704
36,8,7,5,528. Netherlands,2. Female,.470556,.816713
58,8,4,3,528. Netherlands,1. Male,.414167,.729537
50,3,5,6,528. Netherlands,2. Female,.6375,.55676
64,8,8,2,528. Netherlands,2. Female,.442222,.861111
52,8,5,7,528. Netherlands,1. Male,.650834,.498889
60,8,6,4,528. Netherlands,1. Male,.566945,.720834
68,5,3,8,528. Netherlands,1. Male,.609167,.724907
74,4,5,4,528. Netherlands,1. Male,.389065,.785926
23,University level,3,9,528. Netherlands,1. Male,.1925,.198278
51,5,6,3,528. Netherlands,1. Male,.550033,.562306
76,6,5,8,528. Netherlands,1. Male,.151667,.276813
30,University level,4,4,528. Netherlands,2. Female,.470833,.62963
23,7,4,7,528. Netherlands,2. Female,.553889,.618056
52,3,5,5,528. Netherlands,2. Female,.511945,.743102
71,4,5,6,528. Netherlands,1. Male,.40525,.594963
89,3,5,6,528. Netherlands,1. Male,.355833,.595834
32,University level,4,5,528. Netherlands,1. Male,.470833,.695787
65,5,6,4,528. Netherlands,2. Female,.4425,.695848
44,5,5,6,528. Netherlands,1. Male,.665,.488357
27,8,5,4,528. Netherlands,1. Male,.415,.471111
36,8,4,4,528. Netherlands,1. Male,.456667,.54125
69,5,5,7,528. Netherlands,2. Female,.513334,.724537
64,7,4,7,528. Netherlands,1. Male,.345278,.425093
75,8,competition is good,7,528. Netherlands,2. Female,.055,.44375
79,University level,7,4,528. Netherlands,1. Male,.29,.776667
67,3,5,4,528. Netherlands,1. Male,.789167,.725324
60,5,4,7,528. Netherlands,2. Female,.400833,.676297
78,3,7,7,528. Netherlands,1. Male,.316945,.219838
31,5,5,6,528. Netherlands,2. Female,.580834,.581806
38,University level,competition is harmful,2,528. Netherlands,2. Female,.289167,.691296
80,8,4,8,528. Netherlands,2. Female,.345278,.790834
58,8,2,5,528. Netherlands,1. Male,.373333,.725324
62,4,4,3,528. Netherlands,2. Female,.470833,.52625
62,5,6,7,528. Netherlands,1. Male,.47,.316179
55,University level,3,7,528. Netherlands,1. Male,.526667,.7275
48,University level,4,3,528. Netherlands,2. Female,.220278,.855648
64,3,5,5,528. Netherlands,2. Female,.275556,.56287
36,8,7,3,528. Netherlands,2. Female,.5125,.68287
78,7,6,3,528. Netherlands,1. Male,.331667,.7375930000000001
33,University level,5,6,528. Netherlands,1. Male,.525,.554445
66,8,4,left,528. Netherlands,1. Male,.498333,.842593
71,8,4,3,528. Netherlands,2. Female,.480858,.842222
55,University level,7,4,528. Netherlands,1. Male,.497778,.748472
59,8,5,left,528. Netherlands,2. Female,.6375,.990741
42,7,3,5,528. Netherlands,2. Female,.6925,.901944
63,8,4,4,528. Netherlands,2. Female,.345556,.7322689999999999
73,5,7,8,528. Netherlands,1. Male,.526667,.509776
77,5,5,7,528. Netherlands,1. Male,.192778,.514676
29,2,competition is good,5,528. Netherlands,1. Male,.831846,.958333
66,3,7,6,528. Netherlands,2. Female,.3725,.510046
44,3,7,5,528. Netherlands,2. Female,.415,.376204
38,University level,4,8,528. Netherlands,2. Female,.248333,.105509
43,8,4,6,528. Netherlands,2. Female,.512222,.519305
64,University level,7,4,528. Netherlands,2. Female,.761667,.651667
48,8,4,6,528. Netherlands,2. Female,.525,.719074
31,8,4,6,528. Netherlands,2. Female,.151389,.276528
21,University level,4,8,528. Netherlands,1. Male,.555,.655463
76,4,4,right,528. Netherlands,2. Female,.123889,.357407
53,4,5,7,528. Netherlands,2. Female,.234445,.611351
32,University level,5,3,528. Netherlands,2. Female,.257114,.6411289999999999
69,8,7,3,528. Netherlands,2. Female,.456667,.74426
53,5,5,4,528. Netherlands,2. Female,.4,.746574
64,3,3,7,528. Netherlands,2. Female,.330079,.596311
51,8,4,4,528. Netherlands,1. Male,.483333,.7838889999999999
20,6,4,4,528. Netherlands,2. Female,.547511,.478056
36,8,4,7,528. Netherlands,1. Male,.178889,.512639
41,5,6,right,528. Netherlands,1. Male,.528023,.341907
69,8,3,7,528. Netherlands,1. Male,.360833,.670324
63,8,5,3,528. Netherlands,2. Female,.525833,.8518520000000001
29,University level,4,4,528. Netherlands,1. Male,.345278,.364251
35,8,4,7,528. Netherlands,2. Female,.442778,.589167
34,5,2,8,528. Netherlands,1. Male,.331667,.647315
24,University level,4,6,528. Netherlands,2. Female,.525833,.916667
61,5,6,5,528. Netherlands,1. Male,.539167,.389225
64,University level,4,4,528. Netherlands,1. Male,.345278,.753796
77,6,3,8,528. Netherlands,2. Female,.303333,.505833
59,4,2,7,528. Netherlands,2. Female,.517198,.771759
58,4,3,right,528. Netherlands,2. Female,.165,.179583
41,8,competition is good,right,528. Netherlands,1. Male,.4975,.85375
37,8,5,5,528. Netherlands,2. Female,.384749,.326
32,8,4,8,528. Netherlands,2. Female,.304167,.635463
65,8,3,7,528. Netherlands,1. Male,.36,.583333
72,University level,2,7,528. Netherlands,1. Male,.453638,.65125
63,University level,4,6,528. Netherlands,1. Male,.220278,.606065
36,University level,5,6,528. Netherlands,1. Male,.429167,.3325
76,7,9,9,528. Netherlands,2. Female,.3325,.5499540000000001
48,University level,3,8,528. Netherlands,1. Male,.415278,.81713
74,5,5,6,528. Netherlands,1. Male,.665,.523935
39,3,5,5,528. Netherlands,1. Male,.227667,.301378
44,6,4,3,528. Netherlands,1. Male,.400834,.428533
52,5,4,8,528. Netherlands,2. Female,.429445,.5493980000000001
57,7,4,4,528. Netherlands,2. Female,.592804,.700667
38,5,5,7,528. Netherlands,2. Female,.511667,.441018
52,8,6,6,528. Netherlands,2. Female,.457757,.561172
66,2,6,6,528. Netherlands,1. Male,.262778,.621157
61,8,4,6,528. Netherlands,2. Female,.386945,.7995370000000001
77,6,6,8,528. Netherlands,2. Female,.234167,.587408
35,8,6,8,528. Netherlands,1. Male,.235278,.416667
22,8,5,9,528. Netherlands,2. Female,.123889,.458056
56,3,8,9,528. Netherlands,1. Male,.303333,.739213
73,8,8,3,528. Netherlands,1. Male,.479828,.621713
62,7,3,8,528. Netherlands,2. Female,.5649999999999999,.491223
34,4,6,5,528. Netherlands,2. Female,.415,.763334
